url,name,price,brand,diameter,width,gap width,weight,bearing size,response,material,designed in,made in,machined in,released
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/roppo-yoyo-by-shuriken,Roppo,$ 33.00,Shuriken - Stable and Powerful V-Shaped YoYo!,56.80 mm / 2.24 inches,46.80 mm / 1.84 inches,4.50 mm / 0.18 inches,65.3 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Hong Kong,NA,NA,June 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/da-vinci-yoyo-by-yoyofriends,Da Vinci,$ 100.00,yoyofriends -   Tomoki Toyama Signature YoYo!,55.89 mm / 2.2 inches,44.64 mm / 1.76 inches,4.50 mm / 0.18 inches,62.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum w/ Stainless Steel Rings,China,China,NA,June 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/brass-exia-by-mk1yoyos,Brass Exia,$ 70.00,MK1 YoYos - Inner Ring Bi-Metal YoYo!,55.60 mm / 2.19 inches,47.30 mm / 1.86 inches,4.50 mm / 0.18 inches,66.3 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum w/ Brass Rings,USA,China,NA,July 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/titanium-koi-by-yoyofriends,Titanium Koi,$ 279.99,yoyofriends - Titanium Organic Shaped YoYo!,56.04 mm / 2.21 inches,43.52 mm / 1.71 inches,4.45 mm / 0.18 inches,65.00 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,China,China,NA,June 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/titanium-koi-xl-by-yoyofriends,Titanium Koi XL,$ 379.99,yoyofriends - Oversized Organic Titanium YoYo!,63.11 mm / 2.48 inches,48.11 mm / 1.89 inches,4.39 mm / 0.17 inches,63.00 grams,NSK,"""Slim Pad"" Size 19mm OD",Titanium,China,China,NA,June 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/stainless-steel-koi-by-yoyofriends,Stainless Steel Koi,$ 149.99,yoyofriends - Stainless Steel Organic Shaped YoYo!,52.00 mm / 2.05 inches,42.84 mm / 1.69 inches,4.47 mm / 0.18 inches,64.65 grams,Size D,"""Slim Pad"" Size 19mm OD",Stainless Steel,China,China,NA,June 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/damascus-yoyo-by-enso,Full Metal Damascus,$ 625.00,ENSO -  High Performance Titanium x Damascus Steel Rim YoYo!,56.79 mm / 2.24 inches,43.48 mm / 1.71 inches,4.69 mm / 0.18 inches,64.1 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium w/ EngravedDamascus Steel Rims,USA,China,NA,July 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/the-populist-yoyo-by-doctor-popular,The Populist,$ 120.00,Doctor Popular -  Powerful 7075 Bi-Metal YoYo!,54.16 mm / 2.13 inches,46.01 mm / 1.81 inches,4.51 mm / 0.18 inches,65.00 grams,Size C,19mm,7075 aluminum + Brass or Stainless Steel,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/klondike-return-top-by-clyw,Klondike,NA,Caribou Lodge -   Japanese focused competition design!,55.6 mm / 0.00 inches,45.1 mm / 0.00 inches,4.45 mm / 0.175 inches,65.0 grams,Size C (.250 x .500 x .187),Snow Tires,6061 Aluminum w/ Stainless Steel Rings,Canada,NA,NA,July 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/bullseye-yoyo-by-yoyofactory,Bullseye,$ 34.99,YoYoFactory - Hit the Bullseye,56.5 mm / 2.22 inches,43.5 mm / 1.71 inches,NA,66.3 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,July 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/plastic-peak-clyw-luftverk,Plastic Peak - CLYW × LFVK,$ 39.99,Luftverk -   another chapter of the legendary Peak,59.0 mm / 2.32 inches,47.6 mm / 1.85 inches,4.5 mm / 0.18 inches,66.0 grams,Size C (.250 x .500 x .187),Snow Tire Response,Injection Molded Polycarbonate & Machined,Canada,China,NA,July 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/minitee,Minitee,$ 79.99,Caribou Lodge - Signature Series of the AMAZING Riccardo Fraolini,43.98 mm /1.73 inches,50.13 mm / 1.97 inches,4.15 mm / 0.16 inches,66.02 grams,Size C (.250 x .500 x .187),CLYW Snow Tires,NA,Canada,NA,China,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/unicorn,Unicorn,$ 69.99,MK1 YoYos - Cap-Compatible Bi-metal!,55.00 mm / 2.17 inches,66.1mm / 2.60 inches,4.45 mm / 0.18 inches,NA,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 Aluminum w/ Stainless Steel Ring,USA,China,NA,August 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/rockstar,ROCKstar,$ 44.99,YoYoFactory -  JDS x YoYoFactory YoYo!,55.97 mm / 2.20 inches,44.15 mm / 1.74 inches,NA,66.90 grams,Size C (.250 x .500 x .187),"CBC ""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,August 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/abyss,Abyss,$ 44.99,YoYoFactory - Kento Noda Signature YoYo!,55.97 mm / 2.20 inches,44.15 mm / 1.74 inches,4.50 mm / 0.18 inches,66.90 grams,Size C (.250 x .500 x .187),"CBC ""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,August 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/path-yoyo-by-mk1yoyos,Path,$ 49.99,MK1 YoYos -   Jack Hudspath Signature Yoyo Design,54.1 mm / 2.13 inches,49.3 mm / 1.94 inches,NA,64.9 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 Aluminum,USA,NA,NA,August 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/dema,DEMA,$ 55.00,Polyform - Jacky Le Signature YoYo!,55.00mm / 2.17 inches,46.00 mm / 1.85 inches,4.45 mm / 0.18 inches,65.50 grams,Size C (.250 x .500 x .187),PF20.6 Pad,6061 Aluminum,NA,NA,NA,April 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/paragraph,Paragraph,$ 29.99,yoyofriends -   Malte Voss Signature YoYo!,55.34 mm / 2.18 inches,45.00 mm / 1.77 inches,4.44 mm / 0.17 inches,65.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,China,China,NA,August 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/cephas,Cephas,$ 95.00,Atmos Project - Flat Cap Organic Shaped Yoyo!,54.30 mm / 2.14 inches,48.40 mm / 1.91 inches,4.70 mm / 0.19 inches,65.2 grams,Size C (.250 x .500 x .187),Stratos Pads,Aluminum 6061,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/dopamine-yoyo-by-hollywood-modern-yoyos,Dopamine,$ 59.99,Hollywood Modern Yoyos -   Ross Levine Signature YoYo!,55.70mm / 2.19 inches,42.70 mm / 1.68 inches,4.20 mm / 0.17 inches,65.8 grams,Size C (.250 x .500 x .187),"""Hollywood Pads"" Size 19mm OD",7075 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/scintillator,Scintillator,$ 39.99,C3yoyodesign -  Simpson Wong Wai Sheuk Signature YoYo!,56.18 mm / 2.21 inches,49.00 mm / 1.93 inches,4.80 mm / 0.19 inces,65.00 grams,Size C (.250 x .500 x .187),C3 JP Pads  19mm Slim Pad Size,NA,NA,NA,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/w-ld,W!ld,$ 119.00,W1LD -   Yang Chen Signature YoYo!,57.00 mm / 2.24 inches,45.00 mm / 1.77 inches,4.50 mm / 0.18 inches,65.00 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Aluminum w/ Stainless Steel Rings,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/copy-of-sengoku-hideyoshi,Hideyoshi,$ 144.99,Sengoku -   Innovative Tri-Metal Design!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/empath,Empath,$ 64.99,Empathy - Empathy's First Monometal YoYo!,54.90 mm / 2.16 inches,45.10 mm / 1.78 inches,4.60 mm / 0.18 inches,66.00 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/world-class,World-Class,$ 60.00,Duncan -  Modern Classic H-Shaped YoYo!,55.93mm / 2.20 inches,34.27 mm / 1.35 inches,3.30 mm / 0.13 inches,61.20 grams,Size A,Duncan Small Pad,6061 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-2-al,Freehand 2 AL,$ 65.00,Duncan -  An homage to the Freehand 2!,57.98 mm / 2.28 inches,38.81 mm / 1.53 inches,4.05 mm / 0.16 inches,66.70 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-mini,Freehand Mini,$ 60.00,Duncan -  Miniature Freehand!,52.01 mm / 2.05 inches,40.00 mm / 2.05 inches,3.95 mm / 0.16 inches,62.40 grams,Small or Large,Small Pad or Slim 19mm,6061 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-delrin,Freehand Delrin,$ 54.99,Duncan -  Experience the Freehand in Delrin!!,57.34 mm / 2.26 inches,39.72 mm / 1.56 inches,NA,66.10 grams,Size C,Slim 19mm Pads,Machined Delrin,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freehand-pc-polycarbonate-yoyo,Freehand PC - (Polycarb Machined),$ 54.99,Duncan -  Experience the Freehand in Polycarbonate!!,57.20 mm / 2.25 inches,40.13 mm / 1.58 inches,NA,66.10 grams,Size C,Slim 19mm Pads,Machined Polycarbonate,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/cenote,Cenote,$ 74.99,Turner Return Tops -  Fun Slim YoYo!,54.00 mm / 2.13 inches,40.00 mm / 1.57 inches,4.40 mm / 0.18 inches,63.20 grams,Size C (.250 x .500 x .187),Type 50 Landing Pads,6061 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/kim-23,KIM 23,$ 59.99,YoYoFactory -    The Miracle Reborn at an Affordable Price!,55.82 mm / 0.00 inches,47.84 mm / 0.00 inches,NA,66.0 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Polycarbonate Shell,USA,NA,NA,September 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/aoe-yoyo-by-yoyofriends,AoE,$ 17.99,yoyofriends -   Beginner to Advanced Finger Spin YoYo!,57.53 mm / 2.26 inches,48.54 mm / 1.91 inches,Nostalgic,66.9 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Polycarbonate,China,NA,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/still-rollin-yoyo-by-one-drop-yoyos,Still Rollin,$ 65.99,One Drop YoYos -  Talia Jamison Signature YoYo!,55.47 mm / 2.18 inches,41.40 mm / 1.63 inches,4.32 mm / 0.17 inches,62.9 grams,Size C (.250 x .500 x .187),One Drop Standard Flow Groove Pads,6061 Aluminum,USA,NA,NA,September 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/fat-tire-20-20-yoyo-by-one-drop-yoyos,Fat Tire 20/20,$ 66.00,One Drop YoYos - One Drop Friend Chris Greiner Collaboration YoYo!,54.40 mm / 2.14 inches,45.00 mm / 1.77 inches,4.27 mm / 0.17 inches,67.4 grams,Size C (.250 x .500 x .187),One Drop Standard Flow Groove Pad,6061 Aluminum,USA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/acanthus-s-yoyo-by-turning-point,Acanthus S,$ 189.99,Turning Point - Takeshi Matsuura Signature YoYo!,53.98 mm / 2.13 inches,46.15 mm / 1.82 inches,4.50 mm / 0.18 inches,66.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/krown-wst-yoyo-by-c3yoyodesign,Krown .wst,$ 134.99,C3yoyodesign -   Shinya Kido Signature Yoyo!,55.01 mm / 2.17 inches,48.02 mm / 1.89 inches,4.50 mm / 0.18 inches,63.7 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Rings,Hong Kong,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/project-2-yoyo-by-markmont,Project 2,$ 120.00,Markmont -   Scaled up MarkMont Project Yoyo!,54.00 mm / 2.13 inches,45.00 mm / 1.77 inches,4.32 mm / 0.17 inches,64.65 grams,Size C (.250 x .500 x .187),One Drop Standard Flow Groove Pad,6061 Aluminum,USA,NA,NA,
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/yoyofactory-champions-collection,2023 Champions Collection,$ 24.99,YoYoFactory - Throwback To The Yo-Yos That Won Previous World YoYo Contests!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/veylaa-yoyo-by-duncan,Veylaa,$ 120.00,Duncan -   Garbkamol Limangkul “Polo” Signature YoYo!,56.90 mm / 2.24 inches,47.88 mm / 1.89 inches,4.45 mm /0.18 inches,65.70 grams,Size C,19mm Slim Pad,6061 Aluminum,USA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/northstar,Northstar,$ 24.99,YoYoFactory -  YoYo Used to Win the 2010 World YoYo Contest!,56.11 mm / 2.21 inches,43.05 mm / 1.69 inches,4.40 mm / 0.17 inches,71.35 grams,Center Trac Large,19mm Slim Pad,NA,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/superstar,Superstar,$ 59.99,YoYoFactory -   YoYo Used to Win the 2008 World YoYo Contest!,55.76 mm / 2.20 inches,40.76 mm / 1.60 inches,4.12 mm / 0.16inches,66.22 grams,Center Trac Large,19mm Slim Pad,6061 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/888-yoyo-by-yoyofactory,888,$ 59.99,YoYoFactory - YoYo Used to Win the 2007 World YoYo Contest!,50.55 mm / 1.99 inches,40.92 mm / 1.61 inches,4.31mm / 0.17inches,66.3 grams,Center Trac Large,19mm Slim Pad,6061 Aluminum,NA,NA,NA,2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/southside-yoyo-by-empathy,Southside,$ 130.00,Empathy -  Maty Držmíšek Signature YoYo!,54.40 mm / 2.14 inches,47.00 mm / 1.85 inches,4.50 mm / 0.18 inches,65.1 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Rings,Czech Republic,NA,NA,October 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/diorama-yoyo-by-one-drop,Diorama,$ 70.99,One Drop YoYos -     Tsukasa Takatsu Signature YoYo!,55.71 mm / 2.19 inches,37.92 mm / 1.49 inches,4.50 mm / 0.18 inches,62.8 grams,Size C (.250 x .500 x .187),Standard One Drop Flow Groove Pad,7075 Aluminum,USA,NA,NA,October 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/physix-yoyo-by-empathy,Physix,$ 140.00,Empathy -  Kim Min Joon Signature YoYo!,54.50 mm / 2.15 inches,45.00 mm / 1.77 inches,4.60 mm / 0.18 inches,65.1 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Aluminum w/ Stainless Steel Ring,Czech Republic,NA,NA,October 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/libero-yoyo-by-zero-gravity,Libero,$ 66.00,Zero Gravity Return Tops - Powerful V-H Shape YoYo!,56.00 mm / 2.2 inches,46.20 mm / 1.82 inches,4.50 mm / 0.18 inches,63.9 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 Aluminum,Canada,NA,NA,October 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/gyrfalcon-yoyo-by-yoyofriends,Gyrfalcon,$ 420.00,yoyofriends -  yoyofriends first take on Magnesium x Stainless Steel + MGSS with SE!,56.15 mm / 2.21 inches,46.97 mm / 1.85 inches,4.48 mm / 0.18 inches,64.4 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Magnesium w/ Stainless Steel Ring,China,NA,NA,October 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/hidra-nxg-yoyo-by-iyoyo,Hidra NXG,$ 54.99,"iYoYo -  Wide, Powerful YoYo!",55.90 mm / 2.2 inches,46.00 mm / 1.81 inches,4.50 mm / 0.18 inches,65.3 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Aluminum,Germany,NA,NA,November 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/wizard-yoyo-by-one-drop,Wizard,$ 68.00,One Drop YoYos -   Will Prater Signature Yoyo!,59.90 mm / 2.36 inches,45.20 mm / 1.78 inches,4.70 mm / 0.19 inches,64.1 grams,Size C (.250 x .500 x .187),One Drop Standard Flow Groove Pads,6061 Aluminum,USA,NA,NA,November 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mini-hummingbird-yoyo-by-yoyofriends,Mini Hummingbird,$ 100.00,yoyofriends - Miniature Hummingbird Yo-Yo!,47.41 mm / 1.87 inches,37.22 mm / 1.47 inches,4.46 mm / 0.18 inches,59.8 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 w/ Brass Rings,China,NA,NA,November 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/capstan-22-yoyo-by-yoyoworkshop,Capstan '22,$ 70.00,YoYoWorkShop - Undersized D-Bearing YoYo!,53.00 mm / 2.09 inches,40.00 mm / 1.57 inches,4.64 mm / 0.18 inches,62.1 grams,Size D,"CBC ""Slim Pad"" Size 19mm OD!",6061 Aluminum,NA,NA,NA,February 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/butterfly-al-w-delrin-cap-yoyo-by-duncan,Butterfly AL w/ Delrin Cap,$ 69.99,Duncan -   Aluminum Butterfly 2023!,57.03 mm / 2.25 inches,37.41 mm / 1.47 inches,0.00 mm / 0.00 inches,61.5 grams,Size A,Small Bearing Slim Pad,6061 Aluminum w/ Delrin Cap,USA,China,NA,February 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/imperial-al-yoyo-by-duncan,Imperial AL,$ 69.99,Duncan -  Aluminum Imperial YoYo!,56.00mm /2.20 inches,36.00mm /1.12 inches,0.00 mm / 0.00 inches,62grams,Size A,Small Bearing Slim Pad,6061 Aluminum,USA,China,NA,February 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/mustang-grade-5-yoyo-by-turning-point,Mustang Grade 5,$ 470.00,Turning Point -   Takeshi Matsuura signature YoYo!,55.90 mm / 2.20 inches,42.45 mm / 1.67 inches,4.50 mm / 0.18 inches,67.51 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Titanium,Japan,Japan,NA,February 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/genesis-2023-yoyo-by-yoyofactory,Genesis 2023,$ 50.00,YoYoFactory - Miguel Correa Signature Yoyo!,56.44 mm / 2.22 inches,43.14 mm / 1.70 inches,4.50 mm / 0.18 inches,65.36 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,February 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/su-1-yoyo-by-unprld-something,SU1,$ 160.00,Unparalleled -  SOMETHING x UNPRLD YoYo Collab!,55.00 mm / 2.17 inches,43.00 mm / 1.69 inches,4.50 mm / 0.18 inches,65.90 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 w/ Stainless Steel Rings,USA and Japan,China,NA,February 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/anti-mono-yoyo-by-sense-yoyo,Anti-Mono,$ 54.99,"YoYo Sense -     Comfty, yet POWERFUL Organic Shaped YoYo!",57.03 mm / 2.25 inches,45.77 mm / 1.80 inches,4.50 mm / 1.8 inches,65.00 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Plastic Shell,China,China,NA,February 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/overthinker-yoyo-by-c3yoyodesign,Overthinker,$ 109.99,C3yoyodesign - Zhou Bowen Signature YoYo!,56.87 mm / 2.24 inches,48.02 mm / 1.89 inches,4.50 mm / 0.18 inches,63.4 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum w/ Stainless Steel Ring,Hong Kong,China,NA,
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/emotion-yoyo-by-dressel-designs,Emotion,$ 60.00,Dressel Designs -  Dressel Design's Flagship Monometal,55.20 mm / 2.17 inches,46.00 mm / 1.81 inches,4.55 mm / 0.18 inches,65.80 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7075 Aluminum,USA,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/pheasant-monometal-yoyo-by-yoyofriends,Pheasant Monometal,$ 48.00,yoyofriends - Yoyofriends Monometal Flagship YoYo!,56.18 mm / 2.21 inches,45.86 mm / 1.81 inches,4.43 mm / 0.17 inches,65.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068,China,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/pheasant-2023-yoyo-by-yoyofriends,Pheasant 2023,$ 155.00,"yoyofriends -  Competition Grade Bi-Metal YoYo!",56.22 mm / 2.21 inches,45.88 mm / 1.81 inches,4.50 mm / 0.18 inches,63.4 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",7068 Aluminum w/ Stainless Steel Rims,China,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freebird-og-yoyo-by-duncan,Freebird OG,$ 69.99,Duncan - Hank Freeman Signature YoYo!,55.94 mm / 2.2 inches,42.06 mm / 1.66 inches,4.30 mm / 0.17 inches,65.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freebird-3-yoyo-by-duncan,Freebird 3,$ 79.99,Duncan -   Hank Freeman Signature YoYo!,56.45 mm / 2.22 inches,43.49 mm / 1.71 inches,4.35 mm / 0.17 inches,65.6 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/freebird-2-yoyo-by-duncan,Freebird 2,$ 79.99,Duncan -  Hank Freeman Signature YoYo!,56.39 mm / 2.22 inches,43.09 mm / 1.70 inches,4.35 mm / 0.17 inches,65.5 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,USA,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/plastic-000-by-luftverk,Plastic 000,$ 29.99,Luftverk -   Injection Machined Innovative Plastic,59.00 mm / 2.32 inches,46.00 mm / 1.81 inches,4.50 mm / 0.18 inches,65.4 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Plastic,Canada,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/the-martian-yoyo-by-rso,The Martian,$ 349.99,Round Spinning Objects -  MARTIAN INVASION!,55.50 mm / 2.19 inches,42.00 mm / 1.65 inches,4.40 mm / 0.17 inches,65.20 grams,Size C (.250 x .500 x .187),"""CLYW Slim / G-Grip Response Type 50 Landing Pad""",Titanium,Singapore,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/the-bowl-mg-yoyo-by-rso,The Bowl MG,$ 379.99,Round Spinning Objects - MAGNESIUM IS FOREVER,56.00 mm / 2.2 inches,45.00 mm / 1.77 inches,4.40 mm / 0.17 inches,63.7 grams,Size C (.250 x .500 x .187),"""CLYW Slim / G-Grip Response Type 50 Landing Pad""",Magnesium,Singapore,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/puffin-yoyo-by-reyjkavik-yoyo,Puffin,$ 90.00,Reykjavik Return Tops -  Páll Guðmundsson Signature YoYo!,54.20 mm / 2.13 inches,44.30 mm / 1.74 inches,4.58 mm / 0.18 inches,63.8 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",Aluminum w/ Stainless Steel Rings,Iceland,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/a4-yoyo-by-polyform,A4,$ 85.00,Polyform - 6061 Aluminium With a Polyamide 66 Nylon Ring!,56.5 mm / 2.22 inches,46.00 mm / 1.81 inches,4.45 mm / 0.18 inches,66.10 grams,Size C (.250 x .500 x .187),PF20.6 Pad,6061 + Polymide 66,NA,NA,NA,April 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/milarge-yoyo-by-japan-technology,MiLarge,$ 69.99,Japan Technology -  Large & Powerful YoYo!,59.98 mm / 2.36 inches,48.02 mm / 1.89 inches,4.50 mm / 0.18 inches,67.10 grams,Size C (.250 x .500 x .187),"""Slim Pad"" Size 19mm OD",6061 Aluminum,Japan,China,NA,April 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ss-001-mini-panzer-yoyo-by-sturmpanzer,SS-001 MINI PANZER,$ 62.99,Sturm Panzer -  World's Smallest Unresponsive YoYo!,18.3 mm / 0.72 inches,15.3 mm / 0.6 inches,2.66 mm / 0.1 inches,23.00 grams,Custom NSK,Custom O-Ring,Brass,Japan,China,NA,March 2023
https://shop.yoyoexpert.com/collections/1a-string-trick-yo-yos/products/ss-001z-mini-panzer-economy-yoyo-by-sturmpanzer,SS-001z MINI-PANZER Economy,$ 29.99,Sturm Panzer - Worlds Smallest Responsive Yoyo!,17.8 mm / 0.7 inches,16.35 mm / 0.64 inches,2.66 mm / 0.1 inches,21.7 grams,Custom NSK Bearing,Custom O-Ring,Brass,Japan,China,NA,March 2023
